participant,technique,target_number,tct_ms,accidental_ratio,error_rate,hand_movement_m,hand_rotation_deg,success_rate,n_trials,inverse_efficiency_ms
28,SemiDwell,6,3893.6866666666665,5.476190476190476,4.190476190476191,0.4307933333333333,135.76933333333332,73.33333333333333,15,5309.572727272727
28,SemiNDH,2,3755.2466666666664,4.444444444444445,17.77777777777778,0.3644666666666667,155.02266666666668,73.33333333333333,15,5120.790909090909
28,SemiNDH,4,3600.9666666666667,8.0,12.222222222222223,0.44128666666666666,133.63533333333334,53.333333333333336,15,6751.8125
28,SemiNDH,6,4197.426666666667,4.761904761904762,6.476190476190476,0.4726533333333333,129.05599999999998,60.0,15,6995.711111111113
28,SemiSwipe,2,3921.94,4.444444444444445,28.888888888888893,0.3796466666666667,154.27133333333333,53.333333333333336,15,7353.6375
28,SemiSwipe,4,3913.4666666666667,8.88888888888889,6.222222222222223,0.4402666666666667,177.1953333333333,73.33333333333333,15,5336.545454545455
28,SemiSwipe,6,3860.1933333333336,6.428571428571429,4.190476190476191,0.3817133333333333,114.55933333333334,73.33333333333333,15,5263.900000000001
28,SemiTilt,2,4030.4466666666663,4.444444444444445,26.666666666666668,0.35966,128.88266666666667,46.666666666666664,15,8636.671428571428
28,SemiTilt,4,4029.9933333333333,1.3333333333333333,14.88888888888889,0.37976,161.81066666666666,66.66666666666666,15,6044.990000000002
28,SemiTilt,6,3959.44,5.793650793650794,9.968253968253968,0.41950000000000004,155.09266666666664,53.333333333333336,15,7423.95
29,FullDH,2,4557.08,6.222222222222223,26.666666666666668,0.40590666666666664,132.96866666666668,60.0,15,7595.133333333333
29,FullDH,4,4733.526666666667,8.444444444444445,8.444444444444445,0.44677333333333336,152.98733333333334,66.66666666666666,15,7100.290000000002
29,FullDH,6,5029.873333333334,2.857142857142857,4.952380952380952,0.41796666666666665,136.546,73.33333333333333,15,6858.918181818183
29,SemiDwell,2,4515.1,4.444444444444445,2.2222222222222223,0.34654666666666667,134.65133333333333,93.33333333333333,15,4837.607142857144
29,SemiDwell,4,4740.433333333333,4.0,2.6666666666666665,0.419,137.78400000000002,86.66666666666667,15,5469.7307692307695
29,SemiDwell,6,4830.173333333334,5.079365079365079,8.476190476190476,0.38510000000000005,160.06666666666666,60.0,15,8050.28888888889
29,SemiNDH,2,4777.473333333333,4.444444444444445,31.11111111111111,0.3323066666666667,148.722,46.666666666666664,15,10237.442857142858
29,SemiNDH,4,4814.373333333334,9.777777777777779,7.111111111111112,0.38437333333333334,168.94866666666667,73.33333333333333,15,6565.054545454546
29,SemiNDH,6,4671.493333333333,6.83982683982684,8.126984126984128,0.38741333333333333,137.002,60.0,15,7785.822222222222
29,SemiSwipe,2,4775.253333333333,5.555555555555556,8.88888888888889,0.3417066666666667,115.586,73.33333333333333,15,6511.709090909091
29,SemiSwipe,4,4558.98,11.555555555555555,7.555555555555556,0.42173333333333335,164.98,66.66666666666666,15,6838.470000000001
29,SemiSwipe,6,4432.453333333334,4.761904761904762,8.793650793650793,0.39840666666666663,144.09666666666666,66.66666666666666,15,6648.680000000002
29,SemiTilt,2,4842.679999999999,4.444444444444445,15.555555555555555,0.35600666666666664,140.392,66.66666666666666,15,7264.02
29,SemiTilt,4,4735.653333333334,4.888888888888889,13.777777777777779,0.40236,149.26533333333333,53.333333333333336,15,8879.35
29,SemiTilt,6,5010.58,5.714285714285714,10.984126984126984,0.36122000000000004,125.18266666666666,40.0,15,12526.449999999999
