participant,technique,target_number,tct_ms,accidental_ratio,error_rate,hand_movement_m,hand_rotation_deg,success_rate,n_trials,inverse_efficiency_ms
28,SemiNDH,2,5405.246666666667,4.444444444444445,17.77777777777778,0.3644666666666667,155.02266666666668,73.33333333333333,15,7370.79090909091
28,SemiNDH,4,6650.966666666666,8.0,12.222222222222223,0.44128666666666666,133.63533333333334,53.333333333333336,15,12470.5625
28,SemiNDH,6,8647.426666666668,4.761904761904762,6.476190476190476,0.4726533333333333,129.05599999999998,60.0,15,14412.377777777781
28,SemiSwipe,2,6071.9400000000005,4.444444444444445,28.888888888888893,0.3796466666666667,154.27133333333333,53.333333333333336,15,11384.8875
28,SemiSwipe,4,7463.466666666666,8.88888888888889,6.222222222222223,0.4402666666666667,177.1953333333333,73.33333333333333,15,10177.454545454546
28,SemiSwipe,6,8810.193333333333,6.428571428571429,4.190476190476191,0.3817133333333333,114.55933333333334,73.33333333333333,15,12013.9
28,SemiTilt,2,6430.446666666667,4.444444444444445,26.666666666666668,0.35966,128.88266666666667,46.666666666666664,15,13779.528571428573
28,SemiTilt,4,7829.993333333333,1.3333333333333333,14.88888888888889,0.37976,161.81066666666666,66.66666666666666,15,11744.990000000002
28,SemiTilt,6,9159.44,5.793650793650794,9.968253968253968,0.41950000000000004,155.09266666666664,53.333333333333336,15,17173.95
29,FullDH,2,5957.08,6.222222222222223,26.666666666666668,0.40590666666666664,132.96866666666668,60.0,15,9928.466666666667
29,FullDH,4,7533.526666666667,8.444444444444445,8.444444444444445,0.44677333333333336,152.98733333333334,66.66666666666666,15,11300.290000000003
29,FullDH,6,9229.873333333333,2.857142857142857,4.952380952380952,0.41796666666666665,136.546,73.33333333333333,15,12586.19090909091
29,SemiDwell,2,6415.1,4.444444444444445,2.2222222222222223,0.34654666666666667,134.65133333333333,93.33333333333333,15,6873.321428571429
29,SemiDwell,4,8040.433333333333,4.0,2.6666666666666665,0.419,137.78400000000002,86.66666666666667,15,9277.423076923076
29,SemiDwell,6,9530.173333333334,5.079365079365079,8.476190476190476,0.38510000000000005,160.06666666666666,60.0,15,15883.622222222224
29,SemiNDH,2,6427.473333333333,4.444444444444445,31.11111111111111,0.3323066666666667,148.722,46.666666666666664,15,13773.157142857144
29,SemiNDH,4,7864.373333333334,9.777777777777779,7.111111111111112,0.38437333333333334,168.94866666666667,73.33333333333333,15,10724.145454545456
29,SemiNDH,6,9121.493333333334,6.83982683982684,8.126984126984128,0.38741333333333333,137.002,60.0,15,15202.48888888889
29,SemiSwipe,2,6925.253333333333,5.555555555555556,8.88888888888889,0.3417066666666667,115.586,73.33333333333333,15,9443.527272727273
29,SemiSwipe,4,8108.98,11.555555555555555,7.555555555555556,0.42173333333333335,164.98,66.66666666666666,15,12163.470000000001
29,SemiSwipe,6,9382.453333333333,4.761904761904762,8.793650793650793,0.39840666666666663,144.09666666666666,66.66666666666666,15,14073.680000000002
29,SemiTilt,2,7242.679999999999,4.444444444444445,15.555555555555555,0.35600666666666664,140.392,66.66666666666666,15,10864.020000000002
29,SemiTilt,4,8535.653333333334,4.888888888888889,13.777777777777779,0.40236,149.26533333333333,53.333333333333336,15,16004.35
29,SemiTilt,6,10210.58,5.714285714285714,10.984126984126984,0.36122000000000004,125.18266666666666,40.0,15,25526.449999999997
