participant,block,technique,target_number,repetition,tct_ms,n_subselections,n_distractors_subselected,n_targets_missed,n_distractors_final,n_grouped_final,hand_movement_m,hand_rotation_deg
14,3,SemiDwell,6,1,6227.1,7,1,0,0,6,0.3914,313.71
14,3,SemiDwell,2,2,5310.4,2,0,0,0,2,0.3264,178.21
14,3,SemiDwell,4,2,5346.4,4,0,0,0,4,0.338,155.02
14,3,SemiDwell,6,2,5578.6,6,0,1,0,5,0.1149,155.8
14,3,SemiDwell,2,3,6577.9,2,0,0,0,2,0.0801,130.46
14,3,SemiDwell,4,3,5697.7,4,0,0,0,4,0.4159,113.62
14,3,SemiDwell,6,3,5851.0,7,1,0,0,6,0.4172,173.89
14,3,SemiDwell,2,4,5669.9,2,0,0,0,2,0.2634,64.84
14,3,SemiDwell,4,4,5622.8,4,0,0,0,4,0.4822,228.6
14,3,SemiDwell,6,4,5674.3,6,0,0,0,6,0.2951,136.99
14,3,SemiDwell,2,5,6287.4,2,0,0,0,2,0.4567,200.79
14,3,SemiDwell,4,5,6499.5,4,0,0,0,4,0.211,139.86
14,3,SemiDwell,6,5,5914.1,6,0,0,1,7,0.3529,167.48
14,3,SemiDwell,2,6,7113.8,2,0,0,0,2,0.3743,192.92
14,3,SemiDwell,4,6,6063.6,4,0,0,1,5,0.357,137.08
14,3,SemiDwell,6,6,5677.6,6,0,0,1,7,0.425,91.77
14,3,SemiDwell,2,7,6623.9,2,0,0,1,3,0.4389,235.09
14,3,SemiDwell,4,7,6558.2,4,0,0,0,4,0.3769,176.92
14,3,SemiDwell,6,7,4698.3,6,0,0,1,7,0.3747,206.69
14,3,SemiDwell,2,8,6894.9,2,0,0,0,2,0.4139,99.8
14,3,SemiDwell,4,8,5992.5,4,0,0,0,4,0.5639,303.39
14,3,SemiDwell,6,8,5627.0,6,0,0,1,7,0.2708,61.85
14,3,SemiDwell,2,9,6805.4,2,0,0,0,2,0.3159,149.0
14,3,SemiDwell,4,9,7068.0,4,0,0,1,5,0.1305,112.6
14,3,SemiDwell,6,9,5778.2,6,0,0,0,6,0.4231,74.46
14,3,SemiDwell,2,10,5819.3,2,0,0,1,3,0.2436,152.8
14,3,SemiDwell,4,10,6216.1,4,0,0,0,4,0.2579,159.21
14,3,SemiDwell,6,10,5834.3,6,0,0,0,6,0.4286,248.49
14,3,SemiDwell,2,11,5878.1,2,0,0,1,3,0.5689,142.61
14,3,SemiDwell,4,11,5998.6,4,0,0,0,4,0.3569,82.55
14,3,SemiDwell,6,11,5924.2,7,1,0,0,6,0.5318,143.98
14,3,SemiDwell,2,12,6106.4,2,0,1,1,2,0.1396,143.34
14,3,SemiDwell,4,12,6010.8,5,1,0,0,4,0.4868,117.65
14,3,SemiDwell,6,12,6266.0,6,0,1,0,5,0.2418,77.94
14,3,SemiDwell,2,13,4740.7,2,0,0,0,2,0.4009,160.54
14,3,SemiDwell,4,13,6294.1,4,0,0,0,4,0.2564,190.05
14,3,SemiDwell,6,13,6603.0,7,1,0,0,6,0.5018,171.43
14,3,SemiDwell,2,14,6024.2,2,0,0,0,2,0.3312,191.68
14,3,SemiDwell,4,14,6272.3,4,0,0,1,5,0.5435,208.44
14,3,SemiDwell,6,14,5424.5,7,1,0,0,6,0.8017,225.63
14,4,SemiNDH,2,0,6768.4,3,1,0,1,3,0.4542,195.27
14,4,SemiNDH,4,0,5987.9,4,0,0,0,4,0.5325,158.94
14,4,SemiNDH,6,0,5774.2,6,0,1,0,5,0.3497,135.86
14,4,SemiNDH,2,1,6475.7,2,0,0,1,3,0.6624,182.8
14,4,SemiNDH,4,1,6429.3,4,0,0,0,4,0.5669,245.82
14,4,SemiNDH,6,1,6197.3,6,0,0,0,6,0.5145,163.11
14,4,SemiNDH,2,2,5649.7,2,0,0,0,2,0.3093,237.66
14,4,SemiNDH,4,2,6501.9,4,0,0,0,4,0.1799,143.3
14,4,SemiNDH,6,2,5670.9,6,0,0,0,6,0.3875,227.52
14,4,SemiNDH,2,3,5799.0,2,0,1,1,2,0.3548,147.5
14,4,SemiNDH,4,3,7383.2,4,0,0,1,5,0.6961,31.29
14,4,SemiNDH,6,3,6351.5,6,0,0,1,7,0.1172,181.67
14,4,SemiNDH,2,4,5741.7,2,0,0,1,3,0.1246,197.84
14,4,SemiNDH,4,4,6877.6,4,0,0,1,5,0.4009,155.17
14,4,SemiNDH,6,4,7181.6,7,1,0,0,6,0.2851,165.73
14,4,SemiNDH,2,5,6087.3,2,0,0,1,3,0.2765,174.95
14,4,SemiNDH,4,5,5854.9,4,0,0,0,4,0.3138,193.71
14,4,SemiNDH,6,5,5723.0,6,0,0,0,6,0.6297,168.92
14,4,SemiNDH,2,6,6542.8,2,0,0,0,2,0.6129,71.15
14,4,SemiNDH,4,6,6160.5,4,0,0,0,4,0.1407,145.92
14,4,SemiNDH,6,6,6100.0,6,0,1,0,5,0.4594,86.13
14,4,SemiNDH,2,7,7210.1,2,0,0,0,2,0.3981,219.96
14,4,SemiNDH,4,7,6002.0,4,0,0,0,4,0.4336,183.48
14,4,SemiNDH,6,7,6583.1,6,0,0,0,6,0.4013,94.67
14,4,SemiNDH,2,8,5710.7,2,0,0,0,2,0.529,183.28
14,4,SemiNDH,4,8,7653.3,5,1,0,0,4,0.4847,100.28
14,4,SemiNDH,6,8,5795.8,7,1,0,1,7,0.2884,146.82
14,4,SemiNDH,2,9,6036.7,2,0,0,1,3,0.0637,190.24
14,4,SemiNDH,4,9,6333.7,5,1,1,0,3,0.3854,226.64
14,4,SemiNDH,6,9,5398.8,6,0,1,0,5,0.3445,200.56
14,4,SemiNDH,2,10,5638.0,2,0,0,0,2,0.4918,112.4
14,4,SemiNDH,4,10,5986.8,4,0,0,0,4,0.2761,131.75
14,4,SemiNDH,6,10,5766.6,6,0,1,0,5,0.5272,111.23
14,4,SemiNDH,2,11,6742.4,2,0,1,0,1,0.1968,172.15
14,4,SemiNDH,4,11,6576.2,4,0,0,0,4,0.5585,76.26
14,4,SemiNDH,6,11,6008.8,6,0,0,0,6,0.5573,122.45
14,4,SemiNDH,2,12,6024.7,2,0,0,0,2,0.3014,106.38
14,4,SemiNDH,4,12,6650.8,4,0,1,0,3,0.2391,183.08
14,4,SemiNDH,6,12,7233.9,6,0,0,0,6,0.6197,190.31
14,4,SemiNDH,2,13,6340.5,2,0,0,0,2,0.2356,202.64
14,4,SemiNDH,4,13,6557.0,6,2,0,1,5,0.2623,78.5
14,4,SemiNDH,6,13,5144.5,6,0,0,1,7,0.2881,181.65
14,4,SemiNDH,2,14,7201.6,2,0,0,0,2,0.5678,154.86
14,4,SemiNDH,4,14,7110.8,4,0,0,1,5,0.0806,111.79
14,4,SemiNDH,6,14,5592.7,6,0,0,0,6,0.2424,13.04
15,0,SemiDwell,2,0,5216.3,2,0,0,1,3,0.2596,120.49
15,0,SemiDwell,4,0,5440.4,4,0,0,0,4,0.3866,132.83
15,0,SemiDwell,6,0,5101.0,7,1,0,1,7,0.523,147.98
15,0,SemiDwell,2,1,5352.7,2,0,0,0,2,0.3835,81.35
15,0,SemiDwell,4,1,4691.5,4,0,0,0,4,0.2046,157.29
15,0,SemiDwell,6,1,4833.5,6,0,0,1,7,0.3098,206.87
15,0,SemiDwell,2,2,4562.8,2,0,0,1,3,0.3467,246.97
15,0,SemiDwell,4,2,5215.8,5,1,0,0,4,0.4524,162.29
15,0,SemiDwell,6,2,4347.4,6,0,0,1,7,0.3848,185.94
15,0,SemiDwell,2,3,5080.5,2,0,0,1,3,0.3263,148.22
15,0,SemiDwell,4,3,4373.4,4,0,0,1,5,0.4259,124.22
15,0,SemiDwell,6,3,5176.4,7,1,0,0,6,0.2743,222.43
15,0,SemiDwell,2,4,5560.5,2,0,0,0,2,0.5234,156.58
15,0,SemiDwell,4,4,4223.0,4,0,0,1,5,0.5873,229.78
15,0,SemiDwell,6,4,4843.4,6,0,0,0,6,0.5154,169.41
15,0,SemiDwell,2,5,4675.3,2,0,0,0,2,0.0552,282.09
15,0,SemiDwell,4,5,5189.5,4,0,0,1,5,0.4516,152.6
15,0,SemiDwell,6,5,4575.0,8,2,0,0,6,0.3761,281.06
15,0,SemiDwell,2,6,5691.7,2,0,0,1,3,0.2856,84.98
15,0,SemiDwell,4,6,3962.2,4,0,0,0,4,0.461,116.06
15,0,SemiDwell,6,6,5181.3,7,1,0,0,6,0.5528,191.51
15,0,SemiDwell,2,7,5454.8,2,0,0,0,2,0.2894,174.56
15,0,SemiDwell,4,7,4894.3,4,0,0,0,4,0.1893,128.36
15,0,SemiDwell,6,7,5946.6,6,0,0,0,6,0.553,134.93
15,0,SemiDwell,2,8,4392.7,2,0,0,0,2,0.2561,60.15
15,0,SemiDwell,4,8,3428.2,4,0,1,0,3,0.6833,221.29
15,0,SemiDwell,6,8,4412.7,6,0,0,0,6,0.4112,139.71
15,0,SemiDwell,2,9,6077.0,2,0,0,0,2,0.2879,152.71
15,0,SemiDwell,4,9,5127.7,4,0,0,1,5,0.5131,178.91
15,0,SemiDwell,6,9,4135.0,7,1,0,0,6,0.4229,78.4
15,0,SemiDwell,2,10,4442.6,2,0,0,0,2,0.6476,133.78
15,0,SemiDwell,4,10,5726.6,4,0,0,0,4,0.4507,277.24
15,0,SemiDwell,6,10,5102.8,6,0,0,0,6,0.3125,62.24
15,0,SemiDwell,2,11,5169.1,2,0,0,0,2,0.5676,78.67
15,0,SemiDwell,4,11,6074.7,4,0,0,1,5,0.5375,130.08
15,0,SemiDwell,6,11,3816.5,6,0,0,0,6,0.2713,140.11
15,0,SemiDwell,2,12,4942.8,2,0,0,1,3,0.6369,89.89
15,0,SemiDwell,4,12,4863.6,4,0,0,0,4,0.1927,146.21
15,0,SemiDwell,6,12,5031.0,6,0,0,0,6,0.2162,175.52
15,0,SemiDwell,2,13,3815.0,2,0,0,0,2,0.5173,125.7
15,0,SemiDwell,4,13,5405.7,4,0,0,0,4,0.4998,162.84
15,0,SemiDwell,6,13,5293.6,7,1,0,0,6,0.3703,97.71
15,0,SemiDwell,2,14,4669.8,2,0,0,0,2,0.2489,106.68
15,0,SemiDwell,4,14,4427.9,4,0,1,1,4,0.2884,85.3
15,0,SemiDwell,6,14,4573.6,7,1,1,0,5,0.3353,170.37
15,1,SemiSwipe,2,0,5813.5,2,0,0,1,3,0.3222,191.71
15,1,SemiSwipe,4,0,5439.8,5,1,0,0,4,0.221,126.56
15,1,SemiSwipe,6,0,5410.8,6,0,1,0,5,0.5427,122.36
15,1,SemiSwipe,2,1,4567.0,2,0,0,0,2,0.3419,136.75
15,1,SemiSwipe,4,1,4142.4,4,0,0,1,5,0.4502,171.62
15,1,SemiSwipe,6,1,5081.5,6,0,0,0,6,0.4881,145.49
15,1,SemiSwipe,2,2,4726.3,3,1,0,0,2,0.8612,125.72
15,1,SemiSwipe,4,2,4144.8,4,0,0,0,4,0.3485,121.42
15,1,SemiSwipe,6,2,3732.7,6,0,0,1,7,0.4274,234.49
15,1,SemiSwipe,2,3,2608.8,2,0,0,0,2,0.4681,162.83
15,1,SemiSwipe,4,3,3643.5,5,1,0,1,5,0.5349,147.29
15,1,SemiSwipe,6,3,4475.5,7,1,0,0,6,0.3462,216.9
15,1,SemiSwipe,2,4,5069.4,2,0,0,0,2,0.4675,122.7
15,1,SemiSwipe,4,4,4322.9,4,0,0,0,4,0.4187,160.52
15,1,SemiSwipe,6,4,5846.1,6,0,0,0,6,0.5043,48.03
15,1,SemiSwipe,2,5,4087.1,2,0,0,0,2,0.4937,130.12
15,1,SemiSwipe,4,5,4165.3,5,1,0,1,5,0.4238,148.67
15,1,SemiSwipe,6,5,4931.3,6,0,0,0,6,0.221,227.63
15,1,SemiSwipe,2,6,4446.9,2,0,0,1,3,0.168,116.8
15,1,SemiSwipe,4,6,3837.0,4,0,0,0,4,0.3714,111.61
15,1,SemiSwipe,6,6,5427.2,6,0,0,0,6,0.1763,89.63
15,1,SemiSwipe,2,7,4937.6,2,0,0,0,2,0.2951,262.63
15,1,SemiSwipe,4,7,4681.4,4,0,0,0,4,0.428,196.58
15,1,SemiSwipe,6,7,4116.1,6,0,0,0,6,0.344,184.21
15,1,SemiSwipe,2,8,4465.6,2,0,0,0,2,0.4302,152.83
15,1,SemiSwipe,4,8,5154.9,4,0,0,0,4,0.459,93.05
15,1,SemiSwipe,6,8,4683.7,6,0,1,0,5,0.4058,155.18
15,1,SemiSwipe,2,9,5494.6,2,0,0,0,2,0.2862,163.65
15,1,SemiSwipe,4,9,3827.1,5,1,0,0,4,0.5186,170.71
15,1,SemiSwipe,6,9,3826.7,6,0,0,0,6,0.2412,204.77
15,1,SemiSwipe,2,10,4254.1,2,0,0,0,2,0.5014,173.61
15,1,SemiSwipe,4,10,5340.5,4,0,1,0,3,0.484,189.26
15,1,SemiSwipe,6,10,5001.1,6,0,0,0,6,0.5115,159.04
15,1,SemiSwipe,2,11,4939.1,2,0,0,0,2,0.5941,200.38
15,1,SemiSwipe,4,11,4317.5,4,0,0,1,5,0.4421,212.42
15,1,SemiSwipe,6,11,4703.1,6,0,0,0,6,0.4298,160.45
15,1,SemiSwipe,2,12,4374.6,2,0,0,0,2,0.5356,80.86
15,1,SemiSwipe,4,12,5032.9,4,0,0,1,5,0.2731,228.08
15,1,SemiSwipe,6,12,4215.5,7,1,0,0,6,0.1943,175.07
15,1,SemiSwipe,2,13,4587.2,2,0,0,0,2,0.2824,140.17
15,1,SemiSwipe,4,13,5489.4,4,0,0,1,5,0.3122,142.73
15,1,SemiSwipe,6,13,4504.7,6,0,0,1,7,0.397,167.26
15,1,SemiSwipe,2,14,5195.4,2,0,0,0,2,0.2275,175.45
15,1,SemiSwipe,4,14,5172.7,4,0,0,0,4,0.6864,259.35
15,1,SemiSwipe,6,14,5686.6,6,0,0,0,6,0.2884,184.91
15,2,SemiNDH,2,0,4292.6,2,0,0,0,2,0.4031,129.07
15,2,SemiNDH,4,0,6240.2,4,0,0,0,4,0.2417,243.42
15,2,SemiNDH,6,0,4105.0,6,0,0,0,6,0.4608,162.91
15,2,SemiNDH,2,1,4350.1,3,1,0,1,3,0.3845,222.88
15,2,SemiNDH,4,1,5148.1,4,0,0,1,5,0.3924,193.24
15,2,SemiNDH,6,1,4040.1,6,0,0,0,6,0.3374,166.21
15,2,SemiNDH,2,2,4268.4,2,0,0,0,2,0.265,113.72
15,2,SemiNDH,4,2,4389.1,4,0,1,0,3,0.5456,46.52
15,2,SemiNDH,6,2,3488.8,7,1,0,0,6,0.4558,93.75
15,2,SemiNDH,2,3,4811.3,2,0,0,0,2,0.5367,174.86
15,2,SemiNDH,4,3,5254.7,5,1,0,0,4,0.5331,116.88
15,2,SemiNDH,6,3,5333.1,8,2,1,0,5,0.146,173.48
15,2,SemiNDH,2,4,3932.5,3,1,1,0,1,0.3175,241.51
15,2,SemiNDH,4,4,4399.8,4,0,0,0,4,0.3955,165.93
15,2,SemiNDH,6,4,5228.7,7,1,0,0,6,0.3494,198.65
15,2,SemiNDH,2,5,4163.7,2,0,0,0,2,0.6574,148.39
15,2,SemiNDH,4,5,5061.7,5,1,0,1,5,0.2565,183.37
15,2,SemiNDH,6,5,5811.5,7,1,0,0,6,0.3148,145.33
15,2,SemiNDH,2,6,4818.1,3,1,0,1,3,0.5104,139.41
15,2,SemiNDH,4,6,4249.8,5,1,1,0,3,0.1686,115.06
15,2,SemiNDH,6,6,3994.4,6,0,0,0,6,0.1732,178.5
15,2,SemiNDH,2,7,4918.0,2,0,0,1,3,0.4116,141.18
15,2,SemiNDH,4,7,5067.6,4,0,0,0,4,0.4036,221.41
15,2,SemiNDH,6,7,5322.8,7,1,0,0,6,0.2971,210.67
15,2,SemiNDH,2,8,3780.2,2,0,0,0,2,0.4277,112.85
15,2,SemiNDH,4,8,4388.9,5,1,0,0,4,0.1952,175.82
15,2,SemiNDH,6,8,5358.9,7,1,0,0,6,0.4105,106.27
15,2,SemiNDH,2,9,3817.8,2,0,0,1,3,0.7666,88.5
15,2,SemiNDH,4,9,5036.0,4,0,0,0,4,0.3897,113.44
15,2,SemiNDH,6,9,4215.7,6,0,0,1,7,0.4737,245.35
15,2,SemiNDH,2,10,3949.3,2,0,0,0,2,0.2089,130.83
15,2,SemiNDH,4,10,4163.9,5,1,0,0,4,0.3827,178.84
15,2,SemiNDH,6,10,5412.0,8,2,0,1,7,0.5795,116.29
15,2,SemiNDH,2,11,3748.2,2,0,0,0,2,0.5028,201.85
15,2,SemiNDH,4,11,5543.3,4,0,0,0,4,0.6882,238.14
15,2,SemiNDH,6,11,4282.1,7,1,0,0,6,0.3438,151.76
15,2,SemiNDH,2,12,4993.3,2,0,0,0,2,0.5386,190.53
15,2,SemiNDH,4,12,4774.6,5,1,0,0,4,0.5366,161.81
15,2,SemiNDH,6,12,4397.2,6,0,0,1,7,0.2594,204.73
15,2,SemiNDH,2,13,3224.9,2,0,0,0,2,0.5883,184.59
15,2,SemiNDH,4,13,5564.8,5,1,0,0,4,0.2211,245.78
15,2,SemiNDH,6,13,5332.7,6,0,0,0,6,0.5315,167.72
15,2,SemiNDH,2,14,3241.4,2,0,0,0,2,0.2745,107.66
15,2,SemiNDH,4,14,4685.0,4,0,0,1,5,0.4133,162.94
15,2,SemiNDH,6,14,4394.8,6,0,0,0,6,0.3808,214.38
15,3,SemiTilt,2,0,4597.9,3,1,0,0,2,0.5152,126.69
15,3,SemiTilt,4,0,4357.3,5,1,1,0,3,0.394,126.69
15,3,SemiTilt,6,0,4576.9,7,1,0,0,6,0.4738,117.54
15,3,SemiTilt,2,1,4414.2,3,1,0,0,2,0.0999,99.11
15,3,SemiTilt,4,1,3576.3,4,0,0,0,4,0.1428,245.15
15,3,SemiTilt,6,1,5462.8,6,0,0,1,7,0.5514,242.09
15,3,SemiTilt,2,2,4916.0,2,0,0,1,3,0.4314,93.8
15,3,SemiTilt,4,2,5645.0,4,0,0,0,4,0.4156,108.02
15,3,SemiTilt,6,2,4834.8,6,0,0,0,6,0.3725,156.78
15,3,SemiTilt,2,3,5492.9,2,0,0,1,3,0.3572,170.15
15,3,SemiTilt,4,3,4509.2,4,0,0,0,4,0.1721,104.96
15,3,SemiTilt,6,3,3983.8,6,0,1,0,5,0.4771,104.52
15,3,SemiTilt,2,4,4303.4,2,0,0,0,2,0.4461,120.55
15,3,SemiTilt,4,4,3793.8,4,0,0,0,4,0.4708,79.04
15,3,SemiTilt,6,4,4660.5,7,1,0,0,6,0.5637,152.71
15,3,SemiTilt,2,5,4406.6,2,0,0,0,2,0.0915,137.03
15,3,SemiTilt,4,5,5423.9,4,0,0,0,4,0.4896,201.81
15,3,SemiTilt,6,5,5298.5,6,0,0,1,7,0.3255,223.92
15,3,SemiTilt,2,6,4750.5,2,0,0,0,2,0.205,102.69
15,3,SemiTilt,4,6,4830.4,4,0,0,1,5,0.4849,204.58
15,3,SemiTilt,6,6,4289.6,7,1,0,1,7,0.6902,78.8
15,3,SemiTilt,2,7,4259.6,3,1,0,1,3,0.3232,246.44
15,3,SemiTilt,4,7,5188.5,4,0,1,0,3,0.441,133.56
15,3,SemiTilt,6,7,5186.3,6,0,0,0,6,0.1725,123.73
15,3,SemiTilt,2,8,6698.1,2,0,0,0,2,0.3024,246.22
15,3,SemiTilt,4,8,4606.0,5,1,1,0,3,0.4348,150.66
15,3,SemiTilt,6,8,5081.7,6,0,0,0,6,0.6054,165.5
15,3,SemiTilt,2,9,5342.1,2,0,0,0,2,0.2854,181.09
15,3,SemiTilt,4,9,5564.4,4,0,0,0,4,0.4046,271.88
15,3,SemiTilt,6,9,4644.6,6,0,0,0,6,0.3981,107.43
15,3,SemiTilt,2,10,4675.5,2,0,0,0,2,0.49,170.9
15,3,SemiTilt,4,10,4783.1,4,0,2,0,2,0.3754,107.82
15,3,SemiTilt,6,10,4636.6,6,0,0,0,6,0.5463,130.63
15,3,SemiTilt,2,11,5359.3,2,0,0,1,3,0.4893,180.23
15,3,SemiTilt,4,11,3739.2,4,0,0,0,4,0.686,122.12
15,3,SemiTilt,6,11,5015.0,6,0,0,1,7,0.6,137.83
15,3,SemiTilt,2,12,3660.2,2,0,0,0,2,0.3067,209.08
15,3,SemiTilt,4,12,5271.5,5,1,0,0,4,0.2833,161.21
15,3,SemiTilt,6,12,4669.8,6,0,0,1,7,0.5806,137.36
15,3,SemiTilt,2,13,4657.3,2,0,0,0,2,0.3464,96.98
15,3,SemiTilt,4,13,6118.0,4,0,0,0,4,0.7125,164.46
15,3,SemiTilt,6,13,4797.7,6,0,0,0,6,0.7661,59.33
15,3,SemiTilt,2,14,3506.2,2,0,0,0,2,0.5505,133.33
15,3,SemiTilt,4,14,5018.9,4,0,0,0,4,0.6687,181.62
15,3,SemiTilt,6,14,5614.3,6,0,0,1,7,0.209,241.25
15,4,FullDH,2,0,5185.3,2,0,0,1,3,0.3208,140.76
15,4,FullDH,4,0,3630.9,4,0,0,0,4,0.301,176.24
15,4,FullDH,6,0,5333.2,7,1,1,1,6,0.0159,128.52
15,4,FullDH,2,1,5110.2,2,0,0,0,2,0.0882,95.51
15,4,FullDH,4,1,4965.8,4,0,0,0,4,0.4219,166.97
15,4,FullDH,6,1,4927.1,7,1,0,0,6,0.4964,160.81
15,4,FullDH,2,2,4221.6,2,0,0,0,2,0.4721,139.62
15,4,FullDH,4,2,4660.4,4,0,0,1,5,0.4414,170.76
15,4,FullDH,6,2,4025.5,6,0,1,1,6,0.4365,150.35
15,4,FullDH,2,3,4940.7,3,1,0,1,3,0.492,136.82
15,4,FullDH,4,3,6271.2,4,0,0,0,4,0.5021,200.94
15,4,FullDH,6,3,4495.2,7,1,0,0,6,0.4904,160.79
15,4,FullDH,2,4,3364.4,2,0,0,0,2,0.5405,33.74
15,4,FullDH,4,4,5766.5,4,0,0,0,4,0.6221,187.14
15,4,FullDH,6,4,4635.7,6,0,0,0,6,0.3143,140.69
15,4,FullDH,2,5,5342.0,3,1,0,0,2,0.3734,142.3
15,4,FullDH,4,5,5172.4,4,0,0,1,5,0.2216,169.28
15,4,FullDH,6,5,4872.9,6,0,0,1,7,0.4322,153.3
15,4,FullDH,2,6,5038.9,2,0,1,0,1,0.1783,120.72
15,4,FullDH,4,6,4616.1,5,1,0,0,4,0.4272,147.54
15,4,FullDH,6,6,4614.2,6,0,0,0,6,0.3191,176.38
15,4,FullDH,2,7,5770.3,2,0,0,0,2,0.2677,92.68
15,4,FullDH,4,7,5282.0,4,0,0,0,4,0.4361,207.9
15,4,FullDH,6,7,4358.3,6,0,0,1,7,0.4064,96.51
15,4,FullDH,2,8,4904.5,2,0,0,0,2,0.5742,203.38
15,4,FullDH,4,8,4420.6,4,0,0,0,4,0.3569,30.97
15,4,FullDH,6,8,3894.3,6,0,1,0,5,0.3778,151.4
15,4,FullDH,2,9,4617.0,2,0,0,0,2,0.4686,56.19
15,4,FullDH,4,9,5087.3,4,0,0,1,5,0.3412,6.64
15,4,FullDH,6,9,4641.0,6,0,0,0,6,0.3306,280.76
15,4,FullDH,2,10,4379.1,2,0,1,1,2,0.4112,123.65
15,4,FullDH,4,10,4308.0,5,1,0,0,4,0.3512,108.24
15,4,FullDH,6,10,5740.9,7,1,0,0,6,0.5028,106.06
15,4,FullDH,2,11,5393.7,2,0,0,0,2,0.427,93.4
15,4,FullDH,4,11,4587.2,4,0,0,0,4,0.2457,114.03
15,4,FullDH,6,11,3346.0,7,1,0,0,6,0.3633,128.65
15,4,FullDH,2,12,4577.6,2,0,0,1,3,0.3512,127.63
15,4,FullDH,4,12,5139.2,4,0,0,0,4,0.4957,65.71
15,4,FullDH,6,12,5426.9,6,0,0,0,6,0.6442,122.38
15,4,FullDH,2,13,4012.4,2,0,0,0,2,0.2418,173.81
15,4,FullDH,4,13,3798.6,4,0,0,1,5,0.5473,227.57
15,4,FullDH,6,13,4662.7,6,0,0,0,6,0.6086,148.93
15,4,FullDH,2,14,5016.6,2,0,0,0,2,0.5888,227.62
15,4,FullDH,4,14,4544.5,4,0,0,0,4,0.4592,274.02
15,4,FullDH,6,14,5298.2,7,1,1,0,5,0.2892,152.14
16,0,SemiSwipe,2,0,3642.1,2,0,0,0,2,0.0824,264.89
16,0,SemiSwipe,4,0,3883.8,4,0,0,0,4,0.514,126.01
16,0,SemiSwipe,6,0,3613.9,7,1,1,0,5,0.3006,185.46
16,0,SemiSwipe,2,1,3597.9,2,0,1,1,2,0.55,222.88
16,0,SemiSwipe,4,1,3836.7,4,0,0,1,5,0.3555,34.91
16,0,SemiSwipe,6,1,4375.6,6,0,0,0,6,0.5744,116.67
16,0,SemiSwipe,2,2,4032.0,2,0,0,1,3,0.4896,175.83
16,0,SemiSwipe,4,2,4100.8,4,0,0,1,5,0.5114,194.77
16,0,SemiSwipe,6,2,4086.9,6,0,1,0,5,0.2848,168.6
16,0,SemiSwipe,2,3,3365.7,2,0,0,1,3,0.3392,212.75
16,0,SemiSwipe,4,3,3177.9,4,0,0,0,4,0.4092,182.45
16,0,SemiSwipe,6,3,2755.1,6,0,0,0,6,0.419,114.1
16,0,SemiSwipe,2,4,3842.9,2,0,0,0,2,0.2094,189.45
16,0,SemiSwipe,4,4,4099.8,4,0,1,1,4,0.5391,136.03
16,0,SemiSwipe,6,4,3860.0,7,1,0,1,7,0.6669,113.34
16,0,SemiSwipe,2,5,4457.1,2,0,1,0,1,0.3368,49.25
16,0,SemiSwipe,4,5,4306.3,4,0,1,0,3,0.3784,143.41
16,0,SemiSwipe,6,5,3133.0,6,0,1,0,5,0.4406,77.01
16,0,SemiSwipe,2,6,4326.2,2,0,0,0,2,0.3931,147.4
16,0,SemiSwipe,4,6,3562.8,4,0,0,0,4,0.2855,125.26
16,0,SemiSwipe,6,6,2857.0,6,0,0,0,6,0.2323,254.71
16,0,SemiSwipe,2,7,4628.5,2,0,0,0,2,0.5649,213.81
16,0,SemiSwipe,4,7,3717.5,4,0,0,0,4,0.2668,104.61
16,0,SemiSwipe,6,7,3298.9,6,0,0,0,6,0.4639,198.5
16,0,SemiSwipe,2,8,4145.6,2,0,0,0,2,0.3205,245.96
16,0,SemiSwipe,4,8,4820.8,4,0,0,0,4,0.109,89.7
16,0,SemiSwipe,6,8,3173.7,8,2,0,0,6,0.4425,105.99
16,0,SemiSwipe,2,9,4374.4,2,0,0,1,3,0.5861,210.17
16,0,SemiSwipe,4,9,2879.2,4,0,0,0,4,0.3813,113.75
16,0,SemiSwipe,6,9,3208.9,6,0,0,1,7,0.3446,134.62
16,0,SemiSwipe,2,10,3959.8,3,1,0,0,2,0.3123,101.51
16,0,SemiSwipe,4,10,3291.4,5,1,0,0,4,0.4289,314.03
16,0,SemiSwipe,6,10,4196.7,7,1,0,0,6,0.5798,121.98
16,0,SemiSwipe,2,11,3996.9,2,0,0,1,3,0.4458,92.03
16,0,SemiSwipe,4,11,4683.8,5,1,1,0,3,0.5929,46.45
16,0,SemiSwipe,6,11,4394.4,7,1,0,1,7,0.3276,139.81
16,0,SemiSwipe,2,12,3287.7,2,0,0,0,2,0.173,225.62
16,0,SemiSwipe,4,12,3337.0,4,0,0,0,4,0.3392,147.03
16,0,SemiSwipe,6,12,3365.4,7,1,0,0,6,0.051,157.24
16,0,SemiSwipe,2,13,2977.6,2,0,0,1,3,0.4083,127.16
16,0,SemiSwipe,4,13,4202.1,4,0,0,0,4,0.6839,4.4
16,0,SemiSwipe,6,13,3139.3,8,2,0,1,7,0.1449,132.46
16,0,SemiSwipe,2,14,3699.8,2,0,0,1,3,0.6769,152.93
16,0,SemiSwipe,4,14,3743.8,5,1,0,0,4,0.262,143.18
16,0,SemiSwipe,6,14,3725.2,6,0,0,1,7,0.3882,105.53
16,1,SemiTilt,2,0,4088.7,2,0,1,0,1,0.4667,129.47
16,1,SemiTilt,4,0,3013.6,6,2,0,0,4,0.5142,23.21
