participant,block,technique,target_number,repetition,tct_ms,n_subselections,n_distractors_subselected,n_targets_missed,n_distractors_final,n_grouped_final,hand_movement_m,hand_rotation_deg
16,3,FullDH,6,11,7209.4,6,0,0,0,6,0.5761,253.94
16,3,FullDH,2,12,5604.2,2,0,1,0,1,0.2945,103.29
16,3,FullDH,4,12,5876.5,5,1,0,0,4,0.4464,164.03
16,3,FullDH,6,12,9059.4,7,1,1,0,5,0.3738,176.32
16,3,FullDH,2,13,5241.4,2,0,0,0,2,0.187,118.22
16,3,FullDH,4,13,6678.9,4,0,0,0,4,0.3018,207.4
16,3,FullDH,6,13,8120.6,6,0,0,0,6,0.0599,128.38
16,3,FullDH,2,14,5551.1,2,0,0,0,2,0.5097,92.92
16,3,FullDH,4,14,6093.4,4,0,0,1,5,0.4648,141.47
16,3,FullDH,6,14,6791.7,6,0,1,1,6,0.6147,70.38
16,4,SemiNDH,2,0,4406.2,2,0,0,1,3,0.3169,24.36
16,4,SemiNDH,4,0,6886.1,4,0,0,0,4,0.41,140.58
16,4,SemiNDH,6,0,7546.6,6,0,0,0,6,0.3026,64.05
16,4,SemiNDH,2,1,6154.3,2,0,1,0,1,0.1428,215.43
16,4,SemiNDH,4,1,6963.8,4,0,0,0,4,0.3591,52.41
16,4,SemiNDH,6,1,8055.2,6,0,0,0,6,0.5122,153.35
16,4,SemiNDH,2,2,6048.0,2,0,0,0,2,0.273,126.65
16,4,SemiNDH,4,2,7598.0,4,0,1,1,4,0.2362,108.07
16,4,SemiNDH,6,2,8669.6,6,0,0,0,6,0.1965,47.0
16,4,SemiNDH,2,3,6032.8,2,0,0,0,2,0.4421,117.48
16,4,SemiNDH,4,3,7639.5,4,0,0,1,5,0.3954,219.86
16,4,SemiNDH,6,3,8627.7,6,0,0,0,6,0.2842,238.5
16,4,SemiNDH,2,4,5491.0,2,0,1,0,1,0.4044,185.81
16,4,SemiNDH,4,4,6450.4,4,0,0,0,4,0.6035,226.24
16,4,SemiNDH,6,4,7728.4,7,1,0,1,7,0.4261,148.51
16,4,SemiNDH,2,5,6403.1,2,0,0,0,2,0.4855,106.43
16,4,SemiNDH,4,5,6885.0,4,0,0,0,4,0.4981,111.24
16,4,SemiNDH,6,5,8415.2,6,0,0,0,6,0.4615,90.35
16,4,SemiNDH,2,6,4764.0,3,1,0,1,3,0.4018,124.21
16,4,SemiNDH,4,6,7291.3,4,0,0,0,4,0.5568,180.95
16,4,SemiNDH,6,6,7126.7,6,0,0,0,6,0.5829,134.53
16,4,SemiNDH,2,7,5111.6,2,0,0,1,3,0.6655,59.37
16,4,SemiNDH,4,7,6854.6,4,0,1,0,3,0.1498,226.79
16,4,SemiNDH,6,7,7804.5,8,2,0,0,6,0.3815,90.4
16,4,SemiNDH,2,8,5337.5,2,0,0,0,2,0.457,97.87
16,4,SemiNDH,4,8,6328.6,4,0,0,0,4,0.3127,164.1
16,4,SemiNDH,6,8,6950.5,6,0,0,0,6,0.6286,153.06
16,4,SemiNDH,2,9,4463.4,2,0,0,0,2,0.4054,169.32
16,4,SemiNDH,4,9,6847.8,4,0,0,0,4,0.0253,132.9
16,4,SemiNDH,6,9,7405.8,6,0,0,0,6,0.3474,87.79
16,4,SemiNDH,2,10,6016.0,2,0,0,0,2,0.251,74.64
16,4,SemiNDH,4,10,5886.8,4,0,0,0,4,0.413,242.03
16,4,SemiNDH,6,10,7031.3,6,0,0,1,7,0.7036,149.84
16,4,SemiNDH,2,11,5560.5,2,0,0,0,2,0.3696,255.53
16,4,SemiNDH,4,11,8076.3,4,0,1,0,3,0.5337,70.94
16,4,SemiNDH,6,11,7866.0,6,0,0,1,7,0.4783,261.64
16,4,SemiNDH,2,12,6198.7,2,0,0,0,2,0.5526,77.14
16,4,SemiNDH,4,12,6259.9,4,0,1,0,3,0.5962,145.34
16,4,SemiNDH,6,12,7481.4,6,0,0,0,6,0.41,292.84
16,4,SemiNDH,2,13,5648.0,2,0,0,1,3,0.5072,204.41
16,4,SemiNDH,4,13,5953.3,6,2,0,2,6,0.4158,177.05
16,4,SemiNDH,6,13,7710.6,6,0,0,0,6,0.3328,143.44
16,4,SemiNDH,2,14,4776.8,2,0,0,0,2,0.6631,111.48
16,4,SemiNDH,4,14,7285.6,4,0,0,0,4,0.2587,299.12
16,4,SemiNDH,6,14,8734.6,6,0,0,0,6,0.5691,156.96
17,0,SemiTilt,2,0,6074.2,2,0,0,0,2,0.093,87.09
17,0,SemiTilt,4,0,7445.3,5,1,0,0,4,0.3173,153.03
17,0,SemiTilt,6,0,8983.6,7,1,0,0,6,0.2449,125.99
17,0,SemiTilt,2,1,6288.0,2,0,0,1,3,0.3648,98.29
17,0,SemiTilt,4,1,7728.1,4,0,1,0,3,0.5633,149.34
17,0,SemiTilt,6,1,9014.3,6,0,0,0,6,0.5174,144.81
17,0,SemiTilt,2,2,6636.6,2,0,0,0,2,0.3918,56.18
17,0,SemiTilt,4,2,8783.1,4,0,0,0,4,0.4262,105.6
17,0,SemiTilt,6,2,9512.9,6,0,0,0,6,0.1547,115.79
17,0,SemiTilt,2,3,6292.0,2,0,0,0,2,0.3421,163.55
17,0,SemiTilt,4,3,7010.9,4,0,1,0,3,0.4073,154.93
17,0,SemiTilt,6,3,9366.0,6,0,0,0,6,0.1439,140.88
17,0,SemiTilt,2,4,6921.0,2,0,0,0,2,0.4206,162.64
17,0,SemiTilt,4,4,8038.5,5,1,0,1,5,0.3217,122.22
17,0,SemiTilt,6,4,9758.2,7,1,0,0,6,0.3898,54.48
17,0,SemiTilt,2,5,6409.6,2,0,0,0,2,0.3033,135.46
17,0,SemiTilt,4,5,8665.2,4,0,0,1,5,0.2939,234.4
17,0,SemiTilt,6,5,9058.3,6,0,1,1,6,0.3991,170.7
17,0,SemiTilt,2,6,6906.3,3,1,0,0,2,0.7662,244.84
17,0,SemiTilt,4,6,8336.8,4,0,0,0,4,0.4298,211.86
17,0,SemiTilt,6,6,8923.5,6,0,0,0,6,0.3403,21.1
17,0,SemiTilt,2,7,6715.4,2,0,0,0,2,0.1399,110.48
17,0,SemiTilt,4,7,8375.4,4,0,1,0,3,0.4329,148.28
17,0,SemiTilt,6,7,10548.3,7,1,0,0,6,0.4684,88.53
17,0,SemiTilt,2,8,5828.4,2,0,0,0,2,0.3691,231.26
17,0,SemiTilt,4,8,7192.6,4,0,0,0,4,0.5719,161.08
17,0,SemiTilt,6,8,9190.2,6,0,0,0,6,0.2781,224.52
17,0,SemiTilt,2,9,5464.6,2,0,0,0,2,0.443,130.48
17,0,SemiTilt,4,9,8650.9,4,0,0,0,4,0.4707,151.94
17,0,SemiTilt,6,9,9159.2,6,0,2,0,4,0.1055,244.05
17,0,SemiTilt,2,10,7160.1,2,0,0,1,3,0.6771,138.73
17,0,SemiTilt,4,10,7196.3,4,0,0,1,5,0.4094,163.25
17,0,SemiTilt,6,10,8141.7,6,0,0,0,6,0.1962,77.8
17,0,SemiTilt,2,11,6149.2,2,0,0,0,2,0.5891,197.61
17,0,SemiTilt,4,11,7631.0,4,0,0,0,4,0.1757,164.37
17,0,SemiTilt,6,11,10398.0,6,0,0,0,6,0.4723,130.29
17,0,SemiTilt,2,12,7057.8,3,1,0,0,2,0.3594,160.71
17,0,SemiTilt,4,12,8050.2,4,0,1,0,3,0.6842,97.72
17,0,SemiTilt,6,12,9364.9,6,0,0,0,6,0.2598,224.1
17,0,SemiTilt,2,13,7675.5,2,0,0,0,2,0.3962,214.97
17,0,SemiTilt,4,13,7734.7,4,0,0,0,4,0.2448,198.56
17,0,SemiTilt,6,13,8637.9,7,1,0,0,6,0.2357,176.83
17,0,SemiTilt,2,14,6240.5,2,0,0,0,2,0.4276,198.56
17,0,SemiTilt,4,14,8799.2,4,0,0,0,4,0.4313,117.82
17,0,SemiTilt,6,14,10270.3,6,0,0,0,6,0.1878,280.81
17,1,FullDH,2,0,6033.7,2,0,0,0,2,0.2858,67.34
17,1,FullDH,4,0,6994.0,5,1,0,1,5,0.2787,234.72
17,1,FullDH,6,0,8732.4,7,1,0,1,7,0.3937,90.08
17,1,FullDH,2,1,5339.7,2,0,0,0,2,0.4479,179.91
17,1,FullDH,4,1,7871.6,5,1,0,0,4,0.4437,1.13
17,1,FullDH,6,1,7059.0,6,0,0,0,6,0.6505,150.91
17,1,FullDH,2,2,5054.2,2,0,0,1,3,0.4114,227.96
17,1,FullDH,4,2,7119.1,4,0,0,1,5,0.505,83.66
17,1,FullDH,6,2,7866.0,6,0,0,0,6,0.3784,115.26
17,1,FullDH,2,3,5944.0,2,0,0,0,2,0.4596,143.3
17,1,FullDH,4,3,6681.9,4,0,0,0,4,0.2843,153.95
17,1,FullDH,6,3,8057.2,6,0,0,1,7,0.0939,178.46
17,1,FullDH,2,4,5472.1,2,0,0,0,2,0.3075,256.89
17,1,FullDH,4,4,6442.4,4,0,0,0,4,0.32,170.02
17,1,FullDH,6,4,8620.2,7,1,0,0,6,0.1958,83.39
17,1,FullDH,2,5,5926.5,3,1,0,0,2,0.6844,199.98
17,1,FullDH,4,5,6831.3,5,1,1,0,3,0.3263,276.47
17,1,FullDH,6,5,8310.3,6,0,0,0,6,0.0916,110.91
17,1,FullDH,2,6,5814.4,2,0,0,1,3,0.4492,185.24
17,1,FullDH,4,6,6656.5,5,1,1,0,3,0.4471,234.93
17,1,FullDH,6,6,9124.9,6,0,0,0,6,0.2177,63.53
17,1,FullDH,2,7,5606.6,3,1,0,0,2,0.621,171.87
17,1,FullDH,4,7,6515.9,4,0,0,1,5,0.4732,221.93
17,1,FullDH,6,7,8042.9,6,0,1,1,6,0.2725,96.26
17,1,FullDH,2,8,4408.9,2,0,0,0,2,0.4639,92.71
17,1,FullDH,4,8,7013.5,5,1,0,0,4,0.8004,134.31
17,1,FullDH,6,8,7609.5,7,1,0,0,6,0.3925,119.57
17,1,FullDH,2,9,4135.8,2,0,0,1,3,0.3982,201.4
17,1,FullDH,4,9,7395.9,4,0,0,0,4,0.2797,128.86
17,1,FullDH,6,9,7339.2,6,0,0,0,6,0.5251,140.47
17,1,FullDH,2,10,6242.0,2,0,0,0,2,0.4658,167.66
17,1,FullDH,4,10,6252.0,4,0,0,1,5,0.2347,163.4
17,1,FullDH,6,10,8304.3,6,0,0,0,6,0.5616,92.3
17,1,FullDH,2,11,5912.5,2,0,0,1,3,0.3366,132.31
17,1,FullDH,4,11,6678.7,4,0,0,0,4,0.2022,165.15
17,1,FullDH,6,11,7644.5,6,0,0,0,6,0.5668,289.07
17,1,FullDH,2,12,6080.4,2,0,0,0,2,0.36,74.83
17,1,FullDH,4,12,6991.3,4,0,0,0,4,0.4481,125.38
17,1,FullDH,6,12,8846.2,6,0,0,0,6,0.3077,168.38
17,1,FullDH,2,13,5594.8,2,0,0,1,3,0.0624,244.4
17,1,FullDH,4,13,6972.2,4,0,0,0,4,0.6308,185.59
17,1,FullDH,6,13,8128.2,6,0,0,0,6,0.5959,192.74
17,1,FullDH,2,14,5472.0,2,0,0,0,2,0.3364,130.43
17,1,FullDH,4,14,7304.7,4,0,0,0,4,0.3063,252.8
17,1,FullDH,6,14,8396.9,6,0,0,1,7,0.384,171.42
17,2,SemiSwipe,2,0,6205.8,2,0,1,0,1,0.383,169.27
17,2,SemiSwipe,4,0,8425.8,4,0,0,0,4,0.451,176.04
17,2,SemiSwipe,6,0,9028.8,6,0,0,0,6,0.4322,73.63
17,2,SemiSwipe,2,1,5817.7,2,0,0,0,2,0.3465,191.79
17,2,SemiSwipe,4,1,7098.7,5,1,0,0,4,0.5181,107.54
17,2,SemiSwipe,6,1,9081.6,6,0,0,1,7,0.4471,156.44
17,2,SemiSwipe,2,2,6058.6,2,0,0,1,3,0.5044,170.78
17,2,SemiSwipe,4,2,7930.7,4,0,1,0,3,0.4409,97.3
17,2,SemiSwipe,6,2,9562.9,6,0,0,1,7,0.5344,133.16
17,2,SemiSwipe,2,3,6304.1,2,0,0,0,2,0.5765,122.58
17,2,SemiSwipe,4,3,6794.3,4,0,0,0,4,0.2769,196.42
17,2,SemiSwipe,6,3,9032.2,6,0,1,0,5,0.5072,166.8
17,2,SemiSwipe,2,4,6214.8,2,0,0,0,2,0.3538,248.01
17,2,SemiSwipe,4,4,8120.5,4,0,0,1,5,0.2219,115.62
17,2,SemiSwipe,6,4,8856.7,6,0,1,0,5,0.1629,168.26
17,2,SemiSwipe,2,5,6117.1,2,0,0,0,2,0.0594,165.61
17,2,SemiSwipe,4,5,7627.1,4,0,0,1,5,0.2416,71.24
17,2,SemiSwipe,6,5,7632.6,6,0,1,1,6,0.4762,175.29
17,2,SemiSwipe,2,6,6447.2,2,0,0,0,2,0.2701,111.41
17,2,SemiSwipe,4,6,7877.4,4,0,0,0,4,0.4647,55.93
17,2,SemiSwipe,6,6,8993.9,7,1,0,1,7,0.6059,60.48
17,2,SemiSwipe,2,7,6831.8,2,0,0,0,2,0.2378,151.34
17,2,SemiSwipe,4,7,7866.9,4,0,0,0,4,0.3027,100.22
17,2,SemiSwipe,6,7,9630.3,6,0,0,1,7,0.1659,116.11
17,2,SemiSwipe,2,8,6624.6,2,0,0,0,2,0.4673,210.81
17,2,SemiSwipe,4,8,8542.8,4,0,0,0,4,0.289,194.66
17,2,SemiSwipe,6,8,8332.7,6,0,0,0,6,0.3312,184.52
17,2,SemiSwipe,2,9,6456.1,2,0,0,0,2,0.6594,222.37
17,2,SemiSwipe,4,9,7132.4,4,0,0,1,5,0.202,124.37
17,2,SemiSwipe,6,9,9579.2,6,0,0,0,6,0.182,205.85
17,2,SemiSwipe,2,10,7039.1,2,0,0,0,2,0.5125,216.8
17,2,SemiSwipe,4,10,7737.0,4,0,0,0,4,0.3156,115.02
17,2,SemiSwipe,6,10,9122.3,6,0,0,0,6,0.2205,146.48
17,2,SemiSwipe,2,11,6428.1,2,0,1,0,1,0.402,241.68
17,2,SemiSwipe,4,11,8030.1,4,0,0,0,4,0.6265,93.99
17,2,SemiSwipe,6,11,9106.0,7,1,0,1,7,0.299,208.27
17,2,SemiSwipe,2,12,6337.1,2,0,0,0,2,0.3717,155.39
17,2,SemiSwipe,4,12,8047.4,4,0,0,0,4,0.5636,144.29
17,2,SemiSwipe,6,12,8846.5,6,0,0,1,7,0.2291,205.34
17,2,SemiSwipe,2,13,6334.0,3,1,1,1,2,0.4321,107.9
17,2,SemiSwipe,4,13,7466.4,4,0,0,0,4,0.472,257.47
17,2,SemiSwipe,6,13,10164.8,7,1,0,0,6,0.1927,208.61
17,2,SemiSwipe,2,14,6247.8,2,0,0,0,2,0.4051,117.79
17,2,SemiSwipe,4,14,7771.4,4,0,0,0,4,0.6449,195.14
17,2,SemiSwipe,6,14,9043.0,6,0,1,0,5,0.3273,116.81
17,3,SemiNDH,2,0,5826.2,2,0,0,0,2,0.4317,214.04
17,3,SemiNDH,4,0,6696.5,4,0,0,0,4,0.556,188.65
17,3,SemiNDH,6,0,8412.0,6,0,0,0,6,0.4554,214.82
17,3,SemiNDH,2,1,5407.5,2,0,0,0,2,0.4498,45.06
17,3,SemiNDH,4,1,6330.6,5,1,0,0,4,0.5665,161.25
17,3,SemiNDH,6,1,8013.4,7,1,0,0,6,0.3963,227.38
17,3,SemiNDH,2,2,5735.5,3,1,0,0,2,0.375,92.36
17,3,SemiNDH,4,2,6422.3,4,0,0,1,5,0.7552,59.16
17,3,SemiNDH,6,2,8965.3,6,0,0,0,6,0.098,121.88
17,3,SemiNDH,2,3,6486.9,2,0,0,0,2,0.5791,147.91
17,3,SemiNDH,4,3,6822.6,4,0,0,0,4,0.549,2.55
17,3,SemiNDH,6,3,8936.6,6,0,0,1,7,0.3839,141.14
17,3,SemiNDH,2,4,6069.0,2,0,0,0,2,0.32,98.63
17,3,SemiNDH,4,4,5983.9,5,1,0,0,4,0.7598,178.16
17,3,SemiNDH,6,4,8379.0,6,0,1,0,5,0.2637,125.81
17,3,SemiNDH,2,5,4864.6,2,0,0,0,2,0.5367,199.2
17,3,SemiNDH,4,5,7933.9,4,0,0,0,4,0.5134,166.35
17,3,SemiNDH,6,5,8733.2,6,0,0,0,6,0.528,153.45
17,3,SemiNDH,2,6,5409.0,2,0,0,1,3,0.243,196.02
17,3,SemiNDH,4,6,7684.2,5,1,0,0,4,0.3812,127.59
17,3,SemiNDH,6,6,7882.2,6,0,0,0,6,0.6203,148.9
17,3,SemiNDH,2,7,7196.2,3,1,0,0,2,0.5215,113.45
17,3,SemiNDH,4,7,7434.5,5,1,0,1,5,0.4173,124.78
17,3,SemiNDH,6,7,8459.8,6,0,0,0,6,0.4235,191.88
17,3,SemiNDH,2,8,4350.9,2,0,0,1,3,0.8473,106.28
17,3,SemiNDH,4,8,7050.4,4,0,0,0,4,0.4534,198.38
17,3,SemiNDH,6,8,8358.4,6,0,0,1,7,0.6091,138.14
17,3,SemiNDH,2,9,5337.4,2,0,0,1,3,0.4635,245.98
17,3,SemiNDH,4,9,6878.1,4,0,1,0,3,0.3045,103.59
17,3,SemiNDH,6,9,7314.3,6,0,0,0,6,0.3014,124.04
17,3,SemiNDH,2,10,5203.5,3,1,0,1,3,0.3669,34.88
17,3,SemiNDH,4,10,7319.2,4,0,1,0,3,0.5335,88.98
17,3,SemiNDH,6,10,8833.5,6,0,0,0,6,0.1596,139.99
17,3,SemiNDH,2,11,5926.6,2,0,0,1,3,0.431,204.25
17,3,SemiNDH,4,11,6072.6,4,0,0,1,5,0.3689,124.42
17,3,SemiNDH,6,11,7778.6,7,1,0,1,7,0.3497,44.71
17,3,SemiNDH,2,12,4274.6,2,0,0,0,2,0.4258,50.83
17,3,SemiNDH,4,12,6141.0,5,1,1,0,3,0.3564,99.65
17,3,SemiNDH,6,12,8521.9,7,1,1,0,5,0.4078,73.99
17,3,SemiNDH,2,13,5234.1,2,0,1,1,2,0.3888,172.33
17,3,SemiNDH,4,13,7840.5,4,0,0,0,4,0.2868,282.43
17,3,SemiNDH,6,13,9439.7,6,0,0,0,6,0.5663,172.86
17,3,SemiNDH,2,14,5740.4,2,0,0,1,3,0.4445,1.49
17,3,SemiNDH,4,14,7838.8,4,0,0,0,4,0.546,206.97
17,3,SemiNDH,6,14,8323.2,6,0,0,1,7,0.7163,97.07
17,4,SemiDwell,2,0,5582.9,2,0,0,0,2,0.4803,274.9
17,4,SemiDwell,4,0,8139.8,4,0,0,0,4,0.439,203.75
17,4,SemiDwell,6,0,8797.0,6,0,1,0,5,0.4551,168.34
17,4,SemiDwell,2,1,5558.8,2,0,0,1,3,0.3857,164.76
17,4,SemiDwell,4,1,6858.5,5,1,0,0,4,0.725,161.72
17,4,SemiDwell,6,1,8687.7,6,0,0,1,7,0.4115,65.65
17,4,SemiDwell,2,2,5258.5,2,0,1,0,1,0.0491,120.3
17,4,SemiDwell,4,2,7180.5,4,0,0,0,4,0.4058,139.55
17,4,SemiDwell,6,2,9101.4,6,0,0,0,6,0.2963,136.91
17,4,SemiDwell,2,3,5788.8,2,0,0,0,2,0.3188,184.22
17,4,SemiDwell,4,3,6807.1,4,0,0,0,4,0.1363,155.82
17,4,SemiDwell,6,3,9034.1,6,0,0,1,7,0.6284,144.66
17,4,SemiDwell,2,4,5734.3,2,0,0,0,2,0.4407,214.76
17,4,SemiDwell,4,4,7468.3,6,2,0,0,4,0.2727,90.71
17,4,SemiDwell,6,4,9146.6,7,1,0,0,6,0.4879,44.73
17,4,SemiDwell,2,5,6113.5,2,0,0,0,2,0.4437,124.84
17,4,SemiDwell,4,5,7786.8,4,0,0,0,4,0.2822,137.27
17,4,SemiDwell,6,5,9425.4,6,0,0,0,6,0.6441,126.66
17,4,SemiDwell,2,6,5853.1,2,0,0,0,2,0.3873,196.77
17,4,SemiDwell,4,6,8214.5,4,0,0,1,5,0.1404,280.73
17,4,SemiDwell,6,6,7963.3,6,0,1,0,5,0.4097,82.76
17,4,SemiDwell,2,7,6093.1,2,0,0,1,3,0.1669,225.52
17,4,SemiDwell,4,7,6135.0,4,0,0,1,5,0.6234,139.47
17,4,SemiDwell,6,7,7939.1,6,0,0,0,6,0.2803,141.22
17,4,SemiDwell,2,8,4590.7,2,0,0,1,3,0.5575,140.79
17,4,SemiDwell,4,8,7229.9,4,0,0,1,5,0.4464,139.97
17,4,SemiDwell,6,8,9297.5,6,0,0,0,6,0.584,196.34
17,4,SemiDwell,2,9,6745.6,2,0,0,0,2,0.4676,40.99
17,4,SemiDwell,4,9,8335.9,6,2,0,0,4,0.4418,210.41
17,4,SemiDwell,6,9,8411.0,6,0,0,1,7,0.3976,211.77
17,4,SemiDwell,2,10,6394.5,3,1,0,0,2,0.2918,130.22
17,4,SemiDwell,4,10,7832.3,4,0,0,0,4,0.4875,166.56
17,4,SemiDwell,6,10,9522.6,7,1,0,0,6,0.1347,174.32
17,4,SemiDwell,2,11,6510.0,2,0,0,0,2,0.4437,215.35
17,4,SemiDwell,4,11,7083.9,4,0,0,0,4,0.4727,180.65
17,4,SemiDwell,6,11,9743.0,6,0,0,0,6,0.3467,99.26
17,4,SemiDwell,2,12,6811.6,3,1,0,0,2,0.601,178.97
17,4,SemiDwell,4,12,6730.0,4,0,0,0,4,0.3341,229.04
17,4,SemiDwell,6,12,7592.2,6,0,0,1,7,0.4982,176.09
17,4,SemiDwell,2,13,6515.6,2,0,0,1,3,0.4248,107.39
17,4,SemiDwell,4,13,7635.6,4,0,1,0,3,0.2969,105.61
17,4,SemiDwell,6,13,9368.8,6,0,0,0,6,0.5419,182.59
17,4,SemiDwell,2,14,5706.3,2,0,0,0,2,0.1968,192.43
17,4,SemiDwell,4,14,7536.8,4,0,0,0,4,0.1721,236.09
17,4,SemiDwell,6,14,8338.8,6,0,0,0,6,0.0368,20.33
18,0,FullDH,2,0,5831.5,2,0,0,0,2,0.3408,97.71
18,0,FullDH,4,0,8007.3,4,0,0,1,5,0.3922,35.37
18,0,FullDH,6,0,7513.9,6,0,1,0,5,0.3067,185.57
18,0,FullDH,2,1,5079.7,2,0,0,0,2,0.2818,186.38
18,0,FullDH,4,1,7631.2,4,0,1,0,3,0.3213,74.88
18,0,FullDH,6,1,7900.6,6,0,0,0,6,0.255,173.28
18,0,FullDH,2,2,6136.8,2,0,0,0,2,0.3397,97.72
18,0,FullDH,4,2,7224.0,4,0,0,0,4,0.4448,34.85
18,0,FullDH,6,2,8825.5,8,2,0,0,6,0.3219,134.08
18,0,FullDH,2,3,5943.0,3,1,0,0,2,0.2302,163.5
18,0,FullDH,4,3,7569.6,4,0,0,1,5,0.4487,166.05
18,0,FullDH,6,3,8367.1,6,0,2,1,5,0.4705,225.25
18,0,FullDH,2,4,6122.7,2,0,1,0,1,0.5217,81.25
18,0,FullDH,4,4,8330.5,4,0,0,0,4,0.4795,119.37
18,0,FullDH,6,4,8902.0,6,0,0,1,7,0.4236,143.01
18,0,FullDH,2,5,7292.2,2,0,0,0,2,0.5567,128.19
18,0,FullDH,4,5,8669.4,5,1,0,0,4,0.3916,208.36
18,0,FullDH,6,5,7989.8,6,0,1,0,5,0.3255,184.74
18,0,FullDH,2,6,5310.3,2,0,0,0,2,0.3653,207.5
18,0,FullDH,4,6,7347.4,5,1,1,0,3,0.5525,232.55
18,0,FullDH,6,6,7867.7,8,2,0,0,6,0.6465,185.84
18,0,FullDH,2,7,5427.3,3,1,0,1,3,0.3346,157.85
18,0,FullDH,4,7,7713.5,4,0,0,0,4,0.2774,49.4
18,0,FullDH,6,7,9515.1,6,0,0,0,6,0.3405,179.18
18,0,FullDH,2,8,5378.7,2,0,0,0,2,0.1923,191.12
18,0,FullDH,4,8,8319.8,4,0,0,0,4,0.2658,121.2
18,0,FullDH,6,8,9163.3,6,0,0,0,6,0.0296,268.97
18,0,FullDH,2,9,5745.0,2,0,0,1,3,0.3806,107.31
18,0,FullDH,4,9,6749.8,5,1,0,0,4,0.4622,178.97
18,0,FullDH,6,9,8237.6,6,0,0,0,6,0.3441,223.3
18,0,FullDH,2,10,6619.8,2,0,0,0,2,0.1415,207.59
18,0,FullDH,4,10,6481.3,4,0,0,0,4,0.3702,117.6
18,0,FullDH,6,10,8760.4,6,0,1,0,5,0.3555,194.06
18,0,FullDH,2,11,4899.2,2,0,0,0,2,0.3324,250.92
18,0,FullDH,4,11,6538.9,4,0,0,0,4,0.4572,88.16
18,0,FullDH,6,11,8964.9,6,0,0,0,6,0.5817,172.05
18,0,FullDH,2,12,5933.9,2,0,0,1,3,0.2647,95.62
18,0,FullDH,4,12,9416.1,4,0,0,1,5,0.2555,116.66
18,0,FullDH,6,12,8828.5,7,1,0,1,7,0.4087,145.74
18,0,FullDH,2,13,6220.2,2,0,0,0,2,0.5858,193.54
18,0,FullDH,4,13,6698.9,4,0,0,1,5,0.3903,153.29
18,0,FullDH,6,13,8738.4,7,1,0,1,7,0.3169,2.58
18,0,FullDH,2,14,6524.8,3,1,0,1,3,0.2089,37.75
18,0,FullDH,4,14,8194.4,4,0,0,0,4,0.3415,165.32
18,0,FullDH,6,14,8948.2,7,1,0,1,7,0.4892,179.01
18,1,SemiNDH,2,0,7044.3,3,1,0,0,2,0.4407,95.71
18,1,SemiNDH,4,0,7456.8,4,0,0,0,4,0.5219,129.7
18,1,SemiNDH,6,0,9942.2,6,0,0,0,6,0.5179,174.51
18,1,SemiNDH,2,1,7462.4,2,0,0,0,2,0.4302,120.5
18,1,SemiNDH,4,1,6804.1,5,1,0,0,4,0.1885,67.62
18,1,SemiNDH,6,1,9576.8,6,0,0,0,6,0.4168,212.24
18,1,SemiNDH,2,2,6134.5,2,0,0,0,2,0.4307,142.58
18,1,SemiNDH,4,2,8418.9,4,0,0,0,4,0.3694,222.38
18,1,SemiNDH,6,2,9592.7,6,0,0,0,6,0.3787,126.33
18,1,SemiNDH,2,3,7174.4,2,0,0,1,3,0.2524,37.83
18,1,SemiNDH,4,3,6588.9,4,0,0,0,4,0.2981,87.54
18,1,SemiNDH,6,3,8977.2,6,0,0,0,6,0.6316,68.32
18,1,SemiNDH,2,4,6027.9,2,0,0,1,3,0.5334,57.43
18,1,SemiNDH,4,4,7483.3,4,0,0,0,4,0.3736,94.46
18,1,SemiNDH,6,4,8443.4,6,0,0,1,7,0.4644,237.49
18,1,SemiNDH,2,5,6136.6,2,0,0,0,2,0.3886,199.21
18,1,SemiNDH,4,5,7058.2,4,0,1,0,3,0.1978,210.36
18,1,SemiNDH,6,5,9535.0,6,0,0,0,6,0.366,201.35
18,1,SemiNDH,2,6,5180.1,2,0,0,0,2,0.2252,166.89
18,1,SemiNDH,4,6,7521.6,4,0,0,0,4,0.5162,103.24
18,1,SemiNDH,6,6,8789.6,6,0,0,0,6,0.5212,107.03
18,1,SemiNDH,2,7,5932.3,2,0,0,1,3,0.376,154.47
18,1,SemiNDH,4,7,7127.0,5,1,0,0,4,0.3832,274.37
18,1,SemiNDH,6,7,8698.3,6,0,0,1,7,0.3036,111.26
18,1,SemiNDH,2,8,6400.5,2,0,0,0,2,0.2745,240.07
18,1,SemiNDH,4,8,7497.7,5,1,0,0,4,0.2945,129.65
18,1,SemiNDH,6,8,10069.6,6,0,0,0,6,0.6325,205.3
18,1,SemiNDH,2,9,7021.6,2,0,0,0,2,0.4939,286.23
18,1,SemiNDH,4,9,6655.9,4,0,0,0,4,0.0035,160.05
18,1,SemiNDH,6,9,8699.0,7,1,0,0,6,0.4564,49.08
18,1,SemiNDH,2,10,6575.4,2,0,0,0,2,0.5584,113.78
18,1,SemiNDH,4,10,6834.9,4,0,0,1,5,0.1538,107.9
18,1,SemiNDH,6,10,8548.2,6,0,0,0,6,0.3479,193.54
18,1,SemiNDH,2,11,6460.8,2,0,1,0,1,0.5151,68.44
18,1,SemiNDH,4,11,7270.6,4,0,0,0,4,0.3198,197.29
18,1,SemiNDH,6,11,9249.3,8,2,0,0,6,0.5504,229.13
